Hook Passage,Whitsundays,228,24/9/08 09:25,-20.21,148.905,,25,A2,24,37,25,0.18,Absent
Hook Passage,Whitsundays,228,24/9/08 09:25,-20.21,148.905,,25,B1,24,37,25,0.22,Absent
Hook Passage,Whitsundays,228,24/9/08 09:25,-20.21,148.905,,25,B2,24,37,25,0.19,Absent
Hook Passage,Whitsundays,228,25/3/08 09:30,-20.21,148.905,,25,A1,27,35,25,0.61,Absent
Hook Passage,Whitsundays,228,25/3/08 09:30,-20.21,148.905,,25,A2,27,35,25,0.63,Absent
Hook Passage,Whitsundays,228,25/3/08 09:30,-20.21,148.905,,25,B1,27,35,25,0.65,Absent
Hook Passage,Whitsundays,228,25/3/08 09:30,-20.21,148.905,,25,B2,27,35,25,0.63,Absent
Hook Passage,Whitsundays,228,26/9/07 09:32,-20.21,148.905,,25,A1,24.5,35,25,0.2,Absent
Hook Passage,Whitsundays,228,26/9/07 09:32,-20.21,148.905,,25,A2,24.5,35,25,0.22,Absent
Hook Passage,Whitsundays,228,26/9/07 09:32,-20.21,148.905,,25,B1,24.5,35,25,0.2,Absent
Hook Passage,Whitsundays,228,26/9/07 09:32,-20.21,148.905,,25,B2,24.5,35,25,0.18,Absent
Hook Passage,Whitsundays,228,27/2/08 09:30,-20.21,148.905,,25,A1,29,35,25,0.41,Absent
Hook Passage,Whitsundays,228,27/2/08 09:30,-20.21,148.905,,25,A2,29,35,25,0.53,Absent
Hook Passage,Whitsundays,228,27/2/08 09:30,-20.21,148.905,,25,B1,29,35,25,0.24,Absent
Hook Passage,Whitsundays,228,27/2/08 09:30,-20.21,148.905,,25,B2,29,35,25,0.27,Absent
Hook Passage,Whitsundays,228,28/1/07 14:40,-20.21,148.905,,,A1,28,35,,0.28,Absent
Hook Passage,Whitsundays,228,28/1/07 14:40,-20.21,148.905,,,A2,28,35,,0.3,Absent
Hook Passage,Whitsundays,228,28/1/07 14:40,-20.21,148.905,,,B1,28,35,,0.3,Absent
Hook Passage,Whitsundays,228,28/1/07 14:40,-20.21,148.905,,,B2,28,35,,0.29,Absent
Hook Passage,Whitsundays,228,28/10/08 09:30,-20.21,148.905,,25,A1,25.5,36,25,0.23,Absent
Hook Passage,Whitsundays,228,28/10/08 09:30,-20.21,148.905,,25,A2,25.5,36,25,0.27,Absent
Hook Passage,Whitsundays,228,28/10/08 09:30,-20.21,148.905,,25,B1,25.5,36,25,0.28,Absent
Hook Passage,Whitsundays,228,28/10/08 09:30,-20.21,148.905,,25,B2,25.5,36,25,0.28,Absent
Hook Passage,Whitsundays,228,29/4/08 09:28,-20.21,148.905,,25,A1,26,36,25,1.27,Present
Hook Passage,Whitsundays,228,29/4/08 09:28,-20.21,148.905,,25,A2,26,36,25,0.78,Present
Hook Passage,Whitsundays,228,29/4/08 09:28,-20.21,148.905,,25,B1,26,36,25,1.52,Present
Hook Passage,Whitsundays,228,29/4/08 09:28,-20.21,148.905,,25,B2,26,36,25,1.86,Present
Hook Passage,Whitsundays,228,29/7/08 09:22,-20.21,148.905,,25,A1,20.5,37,25,0.28,Absent
Hook Passage,Whitsundays,228,29/7/08 09:22,-20.21,148.905,,25,A2,20.5,37,25,0.3,Absent
Hook Passage,Whitsundays,228,29/7/08 09:22,-20.21,148.905,,25,B1,20.5,37,25,0.29,Absent
Hook Passage,Whitsundays,228,29/7/08 09:22,-20.21,148.905,,25,B2,20.5,37,25,0.32,Absent
Hook Passage,Whitsundays,228,31/8/08 09:25,-20.21,148.905,,25,A1,22,37,25,0.28,Absent
Hook Passage,Whitsundays,228,31/8/08 09:25,-20.21,148.905,,25,A2,22,37,25,0.27,Absent
